  x d=-0.01  y d=-0.01  x d=-0.03  y d=-0.03  x d=-0.06  y d=-0.06  x d=-0.09  y d=-0.09  x d=-0.12  y d=-0.12  x d=-0.15  y d=-0.15  x d=-0.18  y d=-0.18
  -0.90490   -3.15401   -0.92070   -3.14175   -0.94440   -3.12336   -0.96811   -3.10497   -0.99181   -3.08659   -1.01552   -3.06820   -1.03922   -3.04981
  -0.90097   -3.14894   -0.91662   -3.13649   -0.94009   -3.11780   -0.96356   -3.09912   -0.98703   -3.08044   -1.01050   -3.06175   -1.03397   -3.04307
  -0.89698   -3.14393   -0.91247   -3.13128   -0.93570   -3.11230   -0.95894   -3.09332   -0.98217   -3.07435   -1.00541   -3.05537   -1.02864   -3.03639
  -0.89292   -3.13897   -0.90825   -3.12612   -0.93125   -3.10685   -0.95424   -3.08759   -0.97724   -3.06832   -1.00023   -3.04905   -1.02323   -3.02978
  -0.88880   -3.13406   -0.90397   -3.12102   -0.92672   -3.10146   -0.94947   -3.08191   -0.97222   -3.06235   -0.99498   -3.04280   -1.01773   -3.02324
  -0.88463   -3.12920   -0.89963   -3.11597   -0.92213   -3.09613   -0.94464   -3.07629   -0.96714   -3.05645   -0.98964   -3.03661   -1.01215   -3.01677
  -0.88039   -3.12439   -0.89522   -3.11098   -0.91748   -3.09085   -0.93973   -3.07073   -0.96198   -3.05061   -0.98423   -3.03049   -1.00648   -3.01037
  -0.87609   -3.11964   -0.89075   -3.10604   -0.91275   -3.08564   -0.93475   -3.06524   -0.95675   -3.04484   -0.97874   -3.02444   -1.00074   -3.00404
  -0.87173   -3.11494   -0.88622   -3.10115   -0.90796   -3.08048   -0.92970   -3.05981   -0.95144   -3.03913   -0.97318   -3.01846   -0.99492   -2.99779
  -0.86731   -3.11029   -0.88163   -3.09633   -0.90311   -3.07539   -0.92459   -3.05444   -0.94607   -3.03350   -0.96754   -3.01255   -0.98902   -2.99161
  -0.86284   -3.10571   -0.87698   -3.09156   -0.89819   -3.07035   -0.91941   -3.04914   -0.94062   -3.02792   -0.96183   -3.00671   -0.98305   -2.98550
  -0.85831   -3.10117   -0.87227   -3.08686   -0.89321   -3.06538   -0.91416   -3.04390   -0.93510   -3.02242   -0.95605   -3.00094   -0.97699   -2.97947
  -0.85372   -3.09670   -0.86750   -3.08221   -0.88817   -3.06047   -0.90885   -3.03873   -0.92952   -3.01699   -0.95019   -2.99525   -0.97087   -2.97351
  -0.84907   -3.09228   -0.86267   -3.07762   -0.88307   -3.05562   -0.90347   -3.03362   -0.92387   -3.01163   -0.94427   -2.98963   -0.96467   -2.96763
  -0.84437   -3.08793   -0.85779   -3.07309   -0.87791   -3.05084   -0.89803   -3.02859   -0.91815   -3.00634   -0.93827   -2.98408   -0.95839   -2.96183
  -0.83962   -3.08363   -0.85285   -3.06863   -0.87268   -3.04612   -0.89252   -3.02362   -0.91236   -3.00112   -0.93220   -2.97861   -0.95204   -2.95611
  -0.83481   -3.07939   -0.84785   -3.06423   -0.86740   -3.04147   -0.88696   -3.01872   -0.90651   -2.99597   -0.92607   -2.97322   -0.94562   -2.95047
  -0.82995   -3.07522   -0.84280   -3.05989   -0.86206   -3.03689   -0.88133   -3.01390   -0.90060   -2.99090   -0.91987   -2.96791   -0.93913   -2.94491
  -0.82504   -3.07110   -0.83769   -3.05561   -0.85667   -3.03237   -0.87564   -3.00914   -0.89462   -2.98590   -0.91360   -2.96267   -0.93257   -2.93943
  -0.82007   -3.06705   -0.83253   -3.05140   -0.85121   -3.02793   -0.86990   -3.00446   -0.88858   -2.98098   -0.90726   -2.95751   -0.92595   -2.93404
  -0.81506   -3.06306   -0.82732   -3.04725   -0.84570   -3.02355   -0.86409   -2.99984   -0.88248   -2.97614   -0.90087   -2.95243   -0.91925   -2.92873
  -0.80999   -3.05913   -0.82205   -3.04317   -0.84014   -3.01924   -0.85823   -2.99530   -0.87632   -2.97137   -0.89440   -2.94744   -0.91249   -2.92350
  -0.80488   -3.05527   -0.81674   -3.03916   -0.83452   -3.01500   -0.85231   -2.99084   -0.87010   -2.96668   -0.88788   -2.94252   -0.90567   -2.91836
  -0.79972   -3.05147   -0.81137   -3.03521   -0.82885   -3.01083   -0.84633   -2.98645   -0.86382   -2.96207   -0.88130   -2.93769   -0.89878   -2.91331
  -0.79451   -3.04773   -0.80596   -3.03133   -0.82313   -3.00673   -0.84031   -2.98214   -0.85748   -2.95754   -0.87465   -2.93294   -0.89182   -2.90834
  -0.78926   -3.04406   -0.80050   -3.02752   -0.81736   -3.00271   -0.83422   -2.97790   -0.85108   -2.95309   -0.86795   -2.92827   -0.88481   -2.90346
  -0.78395   -3.04046   -0.79499   -3.02378   -0.81154   -2.99876   -0.82809   -2.97374   -0.84464   -2.94871   -0.86118   -2.92369   -0.87773   -2.89867
  -0.77861   -3.03693   -0.78943   -3.02011   -0.80566   -2.99488   -0.82190   -2.96965   -0.83813   -2.94442   -0.85437   -2.91920   -0.87060   -2.89397
  -0.77322   -3.03346   -0.78383   -3.01651   -0.79974   -2.99108   -0.81566   -2.96565   -0.83157   -2.94022   -0.84749   -2.91479   -0.86341   -2.88936
  -0.76779   -3.03006   -0.77818   -3.01298   -0.79378   -2.98735   -0.80937   -2.96172   -0.82497   -2.93609   -0.84056   -2.91046   -0.85615   -2.88483
  -0.76231   -3.02673   -0.77249   -3.00952   -0.78776   -2.98369   -0.80303   -2.95787   -0.81830   -2.93205   -0.83358   -2.90623   -0.84885   -2.88040
  -0.75683   -3.02349   -0.76687   -3.00619   -0.78192   -2.98024   -0.79697   -2.95429   -0.81203   -2.92834   -0.82708   -2.90239   -0.84214   -2.87644
  -0.75328   -3.02143   -0.76346   -3.00422   -0.77873   -2.97839   -0.79400   -2.95257   -0.80927   -2.92675   -0.82454   -2.90093   -0.83982   -2.87510
  -0.74798   -3.01830   -0.75837   -3.00121   -0.77397   -2.97558   -0.78956   -2.94995   -0.80516   -2.92433   -0.82075   -2.89870   -0.83635   -2.87307
  -0.74272   -3.01510   -0.75333   -2.99814   -0.76924   -2.97271   -0.78516   -2.94728   -0.80107   -2.92185   -0.81699   -2.89642   -0.83290   -2.87099
  -0.73750   -3.01183   -0.74832   -2.99501   -0.76455   -2.96978   -0.78079   -2.94456   -0.79702   -2.91933   -0.81325   -2.89410   -0.82949   -2.86887
  -0.73232   -3.00850   -0.74335   -2.99182   -0.75990   -2.96680   -0.77645   -2.94177   -0.79300   -2.91675   -0.80955   -2.89173   -0.82610   -2.86671
  -0.72718   -3.00510   -0.73842   -2.98856   -0.75529   -2.96375   -0.77215   -2.93894   -0.78901   -2.91412   -0.80587   -2.88931   -0.82274   -2.86450
  -0.72209   -3.00164   -0.73354   -2.98524   -0.75071   -2.96065   -0.76788   -2.93605   -0.78506   -2.91145   -0.80223   -2.88685   -0.81940   -2.86225
  -0.71704   -2.99812   -0.72869   -2.98187   -0.74618   -2.95748   -0.76366   -2.93310   -0.78114   -2.90872   -0.79862   -2.88434   -0.81610   -2.85996
  -0.71204   -2.99453   -0.72389   -2.97843   -0.74168   -2.95427   -0.75946   -2.93011   -0.77725   -2.90595   -0.79504   -2.88179   -0.81282   -2.85763
  -0.70708   -2.99088   -0.71914   -2.97493   -0.73722   -2.95099   -0.75531   -2.92706   -0.77340   -2.90312   -0.79149   -2.87919   -0.80957   -2.85526
  -0.70216   -2.98717   -0.71442   -2.97137   -0.73281   -2.94766   -0.75120   -2.92396   -0.76958   -2.90025   -0.78797   -2.87655   -0.80636   -2.85284
  -0.69730   -2.98340   -0.70975   -2.96775   -0.72844   -2.94428   -0.74712   -2.92081   -0.76580   -2.89733   -0.78449   -2.87386   -0.80317   -2.85039
  -0.69248   -2.97956   -0.70513   -2.96407   -0.72411   -2.94084   -0.74309   -2.91760   -0.76206   -2.89437   -0.78104   -2.87113   -0.80002   -2.84790
  -0.68771   -2.97567   -0.70056   -2.96034   -0.71982   -2.93734   -0.73909   -2.91435   -0.75836   -2.89135   -0.77763   -2.86836   -0.79689   -2.84536
  -0.68299   -2.97171   -0.69603   -2.95655   -0.71558   -2.93380   -0.73514   -2.91104   -0.75469   -2.88829   -0.77425   -2.86554   -0.79380   -2.84279
  -0.67832   -2.96770   -0.69155   -2.95270   -0.71139   -2.93020   -0.73123   -2.90769   -0.75106   -2.88519   -0.77090   -2.86269   -0.79074   -2.84018
  -0.67370   -2.96363   -0.68711   -2.94879   -0.70724   -2.92654   -0.72736   -2.90429   -0.74748   -2.88204   -0.76760   -2.85979   -0.78772   -2.83753
  -0.66913   -2.95950   -0.68273   -2.94484   -0.70313   -2.92284   -0.72353   -2.90084   -0.74393   -2.87884   -0.76433   -2.85684   -0.78473   -2.83485
  -0.66462   -2.95531   -0.67840   -2.94082   -0.69907   -2.91908   -0.71975   -2.89734   -0.74042   -2.87560   -0.76109   -2.85386   -0.78177   -2.83212
  -0.66016   -2.95107   -0.67412   -2.93675   -0.69506   -2.91527   -0.71601   -2.89380   -0.73695   -2.87232   -0.75790   -2.85084   -0.77884   -2.82936
  -0.65575   -2.94677   -0.66989   -2.93263   -0.69110   -2.91142   -0.71231   -2.89020   -0.73353   -2.86899   -0.75474   -2.84778   -0.77595   -2.82656
  -0.65139   -2.94242   -0.66571   -2.92846   -0.68719   -2.90751   -0.70867   -2.88657   -0.73014   -2.86562   -0.75162   -2.84468   -0.77310   -2.82373
  -0.64709   -2.93801   -0.66159   -2.92423   -0.68332   -2.90356   -0.70506   -2.88288   -0.72680   -2.86221   -0.74854   -2.84154   -0.77028   -2.82086
  -0.64285   -2.93355   -0.65751   -2.91995   -0.67951   -2.89955   -0.70151   -2.87915   -0.72351   -2.85876   -0.74550   -2.83836   -0.76750   -2.81796
  -0.63866   -2.92904   -0.65350   -2.91562   -0.67575   -2.89550   -0.69800   -2.87538   -0.72025   -2.85526   -0.74250   -2.83514   -0.76476   -2.81502
  -0.63453   -2.92447   -0.64953   -2.91124   -0.67204   -2.89140   -0.69454   -2.87156   -0.71704   -2.85172   -0.73955   -2.83189   -0.76205   -2.81205
  -0.63046   -2.91985   -0.64563   -2.90681   -0.66838   -2.88726   -0.69113   -2.86770   -0.71388   -2.84815   -0.73663   -2.82859   -0.75938   -2.80904
  -0.62644   -2.91518   -0.64177   -2.90234   -0.66477   -2.88307   -0.68776   -2.86380   -0.71076   -2.84453   -0.73375   -2.82527   -0.75675   -2.80600
  -0.62249   -2.91046   -0.63798   -2.89781   -0.66121   -2.87883   -0.68445   -2.85986   -0.70768   -2.84088   -0.73092   -2.82190   -0.75415   -2.80293
  -0.61859   -2.90569   -0.63424   -2.89324   -0.65771   -2.87455   -0.68118   -2.85587   -0.70466   -2.83719   -0.72813   -2.81850   -0.75160   -2.79982
  -0.61476   -2.90088   -0.63056   -2.88862   -0.65427   -2.87023   -0.67797   -2.85184   -0.70167   -2.83346   -0.72538   -2.81507   -0.74908   -2.79668
  -0.61098   -2.89601   -0.62694   -2.88395   -0.65087   -2.86587   -0.67481   -2.84778   -0.69874   -2.82969   -0.72267   -2.81160   -0.74661   -2.79351
  -0.60727   -2.89110   -0.62338   -2.87924   -0.64753   -2.86146   -0.67169   -2.84367   -0.69585   -2.82589   -0.72001   -2.80810   -0.74417   -2.79031
  -0.60362   -2.88614   -0.61987   -2.87449   -0.64425   -2.85701   -0.66863   -2.83953   -0.69301   -2.82205   -0.71740   -2.80457   -0.74178   -2.78708
  -0.60003   -2.88114   -0.61643   -2.86969   -0.64103   -2.85252   -0.66563   -2.83534   -0.69022   -2.81817   -0.71482   -2.80100   -0.73942   -2.78382
  -0.59650   -2.87609   -0.61305   -2.86485   -0.63786   -2.84799   -0.66267   -2.83112   -0.68748   -2.81426   -0.71230   -2.79740   -0.73711   -2.78054
  -0.59304   -2.87100   -0.60972   -2.85996   -0.63475   -2.84342   -0.65977   -2.82687   -0.68479   -2.81032   -0.70981   -2.79377   -0.73484   -2.77722
  -0.58965   -2.86586   -0.60646   -2.85504   -0.63169   -2.83881   -0.65692   -2.82257   -0.68215   -2.80634   -0.70738   -2.79011   -0.73261   -2.77387
  -0.58631   -2.86068   -0.60327   -2.85007   -0.62870   -2.83416   -0.65413   -2.81824   -0.67956   -2.80233   -0.70499   -2.78641   -0.73042   -2.77050
  -0.58305   -2.85547   -0.60013   -2.84507   -0.62576   -2.82947   -0.65139   -2.81388   -0.67702   -2.79829   -0.70264   -2.78269   -0.72827   -2.76710
  -0.57984   -2.85021   -0.59706   -2.84002   -0.62288   -2.82475   -0.64870   -2.80948   -0.67453   -2.79421   -0.70035   -2.77894   -0.72617   -2.76367
  -0.57671   -2.84491   -0.59405   -2.83494   -0.62006   -2.82000   -0.64607   -2.80505   -0.67209   -2.79011   -0.69810   -2.77516   -0.72411   -2.76021
  -0.57364   -2.83957   -0.59111   -2.82982   -0.61730   -2.81520   -0.64350   -2.80059   -0.66970   -2.78597   -0.69590   -2.77135   -0.72210   -2.75673
  -0.57064   -2.83419   -0.58823   -2.82467   -0.61461   -2.81038   -0.64099   -2.79609   -0.66736   -2.78180   -0.69374   -2.76752   -0.72012   -2.75323
  -0.56771   -2.82878   -0.58541   -2.81947   -0.61197   -2.80552   -0.63853   -2.79156   -0.66508   -2.77761   -0.69164   -2.76366   -0.71820   -2.74970
  -0.56484   -2.82333   -0.58266   -2.81425   -0.60939   -2.80063   -0.63612   -2.78701   -0.66285   -2.77339   -0.68958   -2.75977   -0.71631   -2.74615
  -0.56205   -2.81784   -0.57998   -2.80899   -0.60688   -2.79570   -0.63378   -2.78242   -0.66068   -2.76914   -0.68758   -2.75585   -0.71447   -2.74257
  -0.55932   -2.81232   -0.57736   -2.80369   -0.60443   -2.79075   -0.63149   -2.77780   -0.65855   -2.76486   -0.68562   -2.75192   -0.71268   -2.73897
  -0.55666   -2.80676   -0.57481   -2.79836   -0.60204   -2.78576   -0.62926   -2.77316   -0.65648   -2.76056   -0.68371   -2.74795   -0.71093   -2.73535
  -0.55407   -2.80118   -0.57233   -2.79300   -0.59971   -2.78075   -0.62709   -2.76849   -0.65447   -2.75623   -0.68185   -2.74397   -0.70923   -2.73171
  -0.55156   -2.79556   -0.56991   -2.78761   -0.59744   -2.77570   -0.62498   -2.76379   -0.65251   -2.75187   -0.68004   -2.73996   -0.70758   -2.72804
  -0.54911   -2.78991   -0.56756   -2.78220   -0.59524   -2.77063   -0.62292   -2.75906   -0.65060   -2.74749   -0.67828   -2.73593   -0.70597   -2.72436
  -0.54674   -2.78423   -0.56528   -2.77675   -0.59311   -2.76553   -0.62093   -2.75431   -0.64875   -2.74309   -0.67658   -2.73187   -0.70440   -2.72065
  -0.54443   -2.77852   -0.56307   -2.77127   -0.59104   -2.76040   -0.61900   -2.74953   -0.64696   -2.73867   -0.67492   -2.72780   -0.70288   -2.71693
  -0.54220   -2.77278   -0.56093   -2.76577   -0.58903   -2.75525   -0.61713   -2.74473   -0.64522   -2.73422   -0.67332   -2.72370   -0.70141   -2.71319
  -0.54004   -2.76701   -0.55886   -2.76024   -0.58709   -2.75007   -0.61531   -2.73991   -0.64354   -2.72975   -0.67177   -2.71959   -0.69999   -2.70942
  -0.53796   -2.76122   -0.55686   -2.75468   -0.58521   -2.74487   -0.61356   -2.73507   -0.64191   -2.72526   -0.67026   -2.71545   -0.69862   -2.70565
  -0.53594   -2.75540   -0.55492   -2.74910   -0.58340   -2.73965   -0.61187   -2.73020   -0.64034   -2.72075   -0.66882   -2.71130   -0.69729   -2.70185
  -0.53400   -2.74955   -0.55306   -2.74349   -0.58165   -2.73440   -0.61024   -2.72531   -0.63883   -2.71622   -0.66742   -2.70713   -0.69601   -2.69804
  -0.53213   -2.74369   -0.55127   -2.73787   -0.57997   -2.72913   -0.60867   -2.72040   -0.63737   -2.71167   -0.66607   -2.70294   -0.69478   -2.69421
  -0.53034   -2.73780   -0.54955   -2.73222   -0.57836   -2.72385   -0.60717   -2.71548   -0.63597   -2.70711   -0.66478   -2.69874   -0.69359   -2.69037
  -0.52862   -2.73188   -0.54790   -2.72655   -0.57681   -2.71854   -0.60572   -2.71053   -0.63463   -2.70252   -0.66354   -2.69452   -0.69246   -2.68651
  -0.52698   -2.72595   -0.54632   -2.72085   -0.57533   -2.71321   -0.60434   -2.70557   -0.63335   -2.69792   -0.66236   -2.69028   -0.69137   -2.68264
  -0.52541   -2.72000   -0.54481   -2.71514   -0.57392   -2.70787   -0.60302   -2.70059   -0.63212   -2.69331   -0.66123   -2.68603   -0.69033   -2.67875
  -0.52392   -2.71402   -0.54338   -2.70941   -0.57257   -2.70250   -0.60176   -2.69559   -0.63096   -2.68868   -0.66015   -2.68177   -0.68934   -2.67486
  -0.52250   -2.70803   -0.54201   -2.70367   -0.57129   -2.69712   -0.60057   -2.69058   -0.62985   -2.68403   -0.65912   -2.67749   -0.68840   -2.67095
  -0.52115   -2.70202   -0.54072   -2.69790   -0.57008   -2.69173   -0.59944   -2.68555   -0.62880   -2.67938   -0.65815   -2.67320   -0.68751   -2.66702
  -0.51988   -2.69600   -0.53951   -2.69212   -0.56894   -2.68632   -0.59837   -2.68051   -0.62780   -2.67471   -0.65724   -2.66890   -0.68667   -2.66309
  -0.51869   -2.68995   -0.53836   -2.68633   -0.56786   -2.68089   -0.59737   -2.67546   -0.62687   -2.67002   -0.65637   -2.66459   -0.68588   -2.65915
  -0.51757   -2.68390   -0.53729   -2.68052   -0.56686   -2.67546   -0.59643   -2.67039   -0.62600   -2.66533   -0.65556   -2.66026   -0.68513   -2.65520
  -0.51653   -2.67783   -0.53629   -2.67470   -0.56592   -2.67001   -0.59555   -2.66532   -0.62518   -2.66062   -0.65481   -2.65593   -0.68444   -2.65124
  -0.51557   -2.67175   -0.53536   -2.66887   -0.56505   -2.66455   -0.59474   -2.66023   -0.62442   -2.65591   -0.65411   -2.65159   -0.68380   -2.64727
  -0.51468   -2.66566   -0.53451   -2.66302   -0.56425   -2.65908   -0.59399   -2.65513   -0.62373   -2.65118   -0.65347   -2.64724   -0.68320   -2.64329
  -0.51387   -2.65955   -0.53373   -2.65717   -0.56352   -2.65360   -0.59330   -2.65002   -0.62309   -2.64645   -0.65288   -2.64288   -0.68266   -2.63931
  -0.51314   -2.65344   -0.53302   -2.65131   -0.56285   -2.64811   -0.59268   -2.64491   -0.62251   -2.64171   -0.65234   -2.63851   -0.68217   -2.63531
  -0.51248   -2.64732   -0.53239   -2.64543   -0.56226   -2.64261   -0.59213   -2.63979   -0.62199   -2.63696   -0.65186   -2.63414   -0.68173   -2.63132
  -0.51190   -2.64119   -0.53183   -2.63955   -0.56173   -2.63711   -0.59163   -2.63466   -0.62153   -2.63221   -0.65143   -2.62976   -0.68133   -2.62732
  -0.51140   -2.63505   -0.53135   -2.63367   -0.56128   -2.63160   -0.59121   -2.62952   -0.62113   -2.62745   -0.65106   -2.62538   -0.68099   -2.62331
  -0.51097   -2.62891   -0.53094   -2.62778   -0.56089   -2.62608   -0.59084   -2.62438   -0.62079   -2.62269   -0.65075   -2.62099   -0.68070   -2.61930
  -0.51062   -2.62276   -0.53060   -2.62188   -0.56057   -2.62056   -0.59054   -2.61924   -0.62052   -2.61792   -0.65049   -2.61660   -0.68046   -2.61528
  -0.51035   -2.61661   -0.53034   -2.61598   -0.56033   -2.61504   -0.59031   -2.61409   -0.62030   -2.61315   -0.65028   -2.61221   -0.68027   -2.61127
  -0.51016   -2.61045   -0.53015   -2.61008   -0.56015   -2.60951   -0.59014   -2.60894   -0.62014   -2.60838   -0.65013   -2.60781   -0.68013   -2.60725
  -0.51004   -2.60430   -0.53004   -2.60417   -0.56004   -2.60398   -0.59004   -2.60379   -0.62004   -2.60361   -0.65004   -2.60342   -0.68004   -2.60323
  -0.51000   -2.59814   -0.53000   -2.59826   -0.56000   -2.59845   -0.59000   -2.59864   -0.62000   -2.59883   -0.65000   -2.59902   -0.68000   -2.59921
  -0.51004   -2.59198   -0.53003   -2.59236   -0.56003   -2.59292   -0.59002   -2.59349   -0.62002   -2.59406   -0.65001   -2.59462   -0.68001   -2.59519
  -0.51015   -2.58583   -0.53014   -2.58645   -0.56013   -2.58740   -0.59011   -2.58834   -0.62010   -2.58928   -0.65008   -2.59022   -0.68007   -2.59117
  -0.51035   -2.57967   -0.53033   -2.58055   -0.56030   -2.58187   -0.59027   -2.58319   -0.62024   -2.58451   -0.65021   -2.58583   -0.68018   -2.58715
  -0.51062   -2.57352   -0.53058   -2.57465   -0.56054   -2.57635   -0.59049   -2.57804   -0.62044   -2.57974   -0.65039   -2.58143   -0.68034   -2.58313
  -0.51096   -2.56737   -0.53092   -2.56875   -0.56084   -2.57082   -0.59077   -2.57290   -0.62070   -2.57497   -0.65063   -2.57704   -0.68056   -2.57911
  -0.51139   -2.56123   -0.53132   -2.56286   -0.56122   -2.56531   -0.59112   -2.56776   -0.62102   -2.57020   -0.65092   -2.57265   -0.68082   -2.57510
  -0.51189   -2.55509   -0.53180   -2.55697   -0.56167   -2.55980   -0.59153   -2.56262   -0.62140   -2.56544   -0.65127   -2.56827   -0.68113   -2.57109
  -0.51247   -2.54896   -0.53235   -2.55109   -0.56218   -2.55429   -0.59201   -2.55749   -0.62184   -2.56069   -0.65167   -2.56389   -0.68150   -2.56709
  -0.51312   -2.54284   -0.53298   -2.54522   -0.56277   -2.54879   -0.59255   -2.55237   -0.62234   -2.55594   -0.65213   -2.55951   -0.68191   -2.56309
  -0.51386   -2.53673   -0.53368   -2.53936   -0.56342   -2.54330   -0.59316   -2.54725   -0.62290   -2.55120   -0.65264   -2.55514   -0.68238   -2.55909
  -0.51467   -2.53062   -0.53446   -2.53350   -0.56414   -2.53782   -0.59383   -2.54214   -0.62352   -2.54646   -0.65321   -2.55078   -0.68289   -2.55510
  -0.51555   -2.52453   -0.53530   -2.52766   -0.56494   -2.53235   -0.59457   -2.53704   -0.62420   -2.54174   -0.65383   -2.54643   -0.68346   -2.55112
  -0.51651   -2.51845   -0.53623   -2.52182   -0.56580   -2.52689   -0.59537   -2.53195   -0.62493   -2.53702   -0.65450   -2.54208   -0.68407   -2.54715
  -0.51755   -2.51238   -0.53722   -2.51600   -0.56672   -2.52144   -0.59623   -2.52687   -0.62573   -2.53231   -0.65523   -2.53775   -0.68474   -2.54318
